ParticipantNo,Trial,AttendedColor,Reward,EventType,Response,RT
17,118,2,0,2,1,508
17,119,1,0,1,0,NaN
17,119,1,0,2,0,NaN
17,119,1,0,2,2,550
17,120,2,0,2,0,NaN
17,120,2,0,1,0,NaN
17,120,2,0,2,1,492
17,121,1,0,1,1,708
17,123,1,0,2,2,425
17,123,1,0,1,0,NaN
17,124,2,0,2,1,517
17,124,2,0,1,0,NaN
17,126,1,0,2,0,NaN
17,126,1,0,2,2,509
17,127,2,0,1,3,NaN
17,128,2,0,1,0,NaN
17,128,2,0,2,1,559
17,129,1,0,1,1,476
17,135,1,0,1,1,566
17,136,1,0,2,2,458
17,136,1,0,1,0,NaN
17,139,2,0,2,1,425
17,139,2,0,1,0,NaN
17,139,2,0,1,0,NaN
17,141,1,0,1,1,541
17,143,1,0,1,0,NaN
17,143,1,0,1,0,NaN
17,143,1,0,2,2,425
17,144,2,0,2,1,492
17,144,2,0,1,0,NaN
17,145,2,0,1,3,NaN
17,145,2,0,1,3,NaN
17,145,2,0,1,3,NaN
17,146,2,0,1,3,NaN
17,148,2,0,1,3,NaN
17,148,2,0,1,3,NaN
17,148,2,0,2,0,NaN
17,149,2,0,1,0,NaN
17,149,2,0,2,1,408
17,150,2,0,2,1,550
17,151,2,0,2,1,633
17,151,2,0,1,0,NaN
17,151,2,0,1,0,NaN
17,152,2,0,2,1,491
17,153,2,0,2,1,442
17,156,1,0,1,0,NaN
17,156,1,0,1,0,NaN
17,156,1,0,2,2,558
17,157,2,0,1,3,NaN
17,157,2,0,1,3,NaN
17,158,1,0,1,0,NaN
17,158,1,0,1,1,492
17,159,1,0,1,0,NaN
17,159,1,0,1,1,500
17,159,1,0,2,0,NaN
17,160,1,0,2,0,NaN
17,160,1,0,1,1,524
17,162,2,0,1,3,NaN
17,163,2,0,2,1,475
17,164,2,0,2,0,NaN
17,164,2,0,2,1,450
17,168,2,0,1,0,NaN
17,168,2,0,2,1,441
17,169,1,0,2,2,542
17,169,1,0,1,0,NaN
17,170,1,0,1,0,NaN
17,170,1,0,2,2,508
17,171,2,0,1,2,484
17,172,1,0,1,0,NaN
17,172,1,0,2,2,476
17,174,1,0,2,0,NaN
17,174,1,0,2,0,NaN
17,174,1,0,2,2,458
17,175,2,0,2,1,518
17,175,2,0,1,0,NaN
17,178,1,0,1,0,NaN
17,178,1,0,2,0,NaN
17,181,1,0,2,0,NaN
17,181,1,0,1,1,583
17,181,1,0,1,0,NaN
17,182,1,0,1,0,NaN
17,182,1,0,1,0,NaN
17,182,1,0,2,2,533
17,185,1,0,1,0,NaN
17,185,1,0,2,2,458
17,186,1,0,1,0,NaN
17,186,1,0,2,0,NaN
17,186,1,0,1,1,599
17,187,2,0,2,1,766
17,188,1,0,2,2,474
17,188,1,0,2,0,NaN
17,189,1,0,2,3,NaN
17,190,2,0,1,0,NaN
17,190,2,0,2,1,476
17,191,1,0,2,0,NaN
17,191,1,0,1,1,775
17,197,1,0,1,1,467
17,197,1,0,2,0,NaN
17,199,2,0,2,0,NaN
17,199,2,0,1,0,NaN
17,199,2,0,2,1,483
17,201,2,1,2,0,NaN
17,201,2,0,2,1,516
17,204,2,0,1,0,NaN
17,204,2,0,2,0,NaN
17,204,2,0,2,1,408
17,205,2,1,2,1,484
17,205,2,0,1,0,NaN
17,207,1,0,2,2,409
17,208,1,0,2,0,NaN
17,208,1,0,2,2,524
17,208,1,1,1,0,NaN
17,209,2,0,1,3,NaN
17,211,1,0,2,2,417
17,211,1,1,1,0,NaN
17,212,2,0,2,1,526
17,212,2,0,1,0,NaN
17,214,2,1,2,1,542
17,214,2,0,2,0,NaN
17,220,2,0,1,3,NaN
17,221,2,0,2,0,NaN
17,221,2,0,2,0,NaN
17,221,2,0,2,1,500
17,223,2,0,2,0,NaN
17,223,2,0,1,0,NaN
17,223,2,0,2,1,350
17,225,2,0,1,2,550
17,227,1,1,1,0,NaN
17,227,1,0,2,0,NaN
17,227,1,0,2,2,558
17,228,1,1,1,1,500
17,229,2,0,1,0,NaN
17,229,2,1,2,1,524
17,231,1,1,1,0,NaN
17,231,1,1,1,1,792
17,234,2,0,2,1,450
17,234,2,0,1,0,NaN
17,234,2,0,1,0,NaN
17,236,1,0,2,2,409
17,237,2,0,1,3,NaN
17,238,2,0,1,3,NaN
17,240,2,0,1,3,NaN
17,241,1,1,1,0,NaN
17,241,1,1,1,0,NaN
17,241,1,1,1,1,484
17,244,2,0,2,0,NaN
17,244,2,0,2,1,476
17,244,2,0,1,0,NaN
17,245,2,1,2,0,NaN
17,245,2,0,2,0,NaN
17,245,2,0,2,1,583
17,247,2,0,1,3,NaN
17,248,1,0,2,2,450
17,249,1,0,2,0,NaN
17,249,1,0,2,0,NaN
17,249,1,1,1,1,526
17,250,1,0,2,2,434
17,251,2,0,1,0,NaN
17,251,2,0,1,0,NaN
17,251,2,0,2,1,517
17,252,1,1,1,0,NaN
17,252,1,0,2,2,383
17,256,2,0,2,1,475
17,257,2,1,2,0,NaN
17,257,2,0,1,2,500
17,261,1,1,1,0,NaN
17,261,1,1,1,0,NaN
17,261,1,1,1,1,492
17,262,2,0,2,0,NaN
17,262,2,0,2,1,401
17,264,2,0,1,0,NaN
17,264,2,0,2,0,NaN
17,264,2,0,1,2,399
17,265,2,0,1,0,NaN
17,265,2,0,2,1,451
17,265,2,0,1,0,NaN
17,266,2,0,2,0,NaN
17,266,2,0,1,0,NaN
17,266,2,0,2,1,483
17,267,1,1,1,0,NaN
17,267,1,1,1,1,474
17,268,1,1,1,0,NaN
17,268,1,0,2,2,434
17,269,1,0,2,0,NaN
17,269,1,1,1,1,634
17,270,1,1,1,0,NaN
17,270,1,0,1,0,NaN
17,270,1,0,2,2,617
17,271,1,1,1,0,NaN
17,271,1,0,2,2,500
17,273,2,0,2,1,491
17,273,2,0,1,0,NaN
17,275,2,0,1,0,NaN
17,275,2,1,2,0,NaN
17,275,2,0,1,2,508
17,277,1,0,1,0,NaN
17,277,1,0,2,0,NaN
17,277,1,0,1,1,507
17,279,1,0,2,2,417
17,280,1,0,2,2,408
17,283,1,0,2,0,NaN
17,283,1,0,1,0,NaN
17,284,1,1,1,0,NaN
17,284,1,0,2,2,424
17,287,1,0,2,0,NaN
17,287,1,0,2,2,417
17,289,1,0,2,0,NaN
17,289,1,0,2,0,NaN
17,289,1,1,1,1,675
17,291,2,0,1,3,NaN
17,294,2,0,1,3,NaN
17,295,2,1,2,1,450
17,295,2,0,1,0,NaN
17,295,2,0,1,0,NaN
17,296,2,0,1,2,533
17,297,2,0,2,0,NaN
17,299,1,0,2,0,NaN
17,299,1,0,2,0,NaN
17,299,1,0,2,2,616
17,300,1,0,1,0,NaN
17,300,1,0,2,2,557
17,300,1,1,1,0,NaN
17,302,1,1,1,1,424
17,303,1,0,2,0,NaN
17,303,1,1,1,1,458
17,304,1,0,2,2,458
17,306,2,1,2,0,NaN
17,306,2,0,2,0,NaN
17,306,2,0,2,1,567
17,308,2,0,2,0,NaN
17,308,2,0,1,0,NaN
17,308,2,0,1,2,684
17,309,2,1,2,1,583
17,309,2,0,1,0,NaN
17,310,2,0,1,3,NaN
17,310,2,0,1,3,NaN
17,314,2,0,1,0,NaN
17,314,2,0,2,1,524
17,315,1,0,2,0,NaN
17,315,1,0,2,0,NaN
17,315,1,0,2,2,368
17,316,1,0,2,0,NaN
17,316,1,0,2,0,NaN
17,316,1,0,1,1,400
17,320,1,0,2,0,NaN
17,320,1,0,2,0,NaN
17,320,1,0,2,2,566
17,321,1,0,2,2,608
17,322,2,0,1,3,NaN
17,322,2,0,1,3,NaN
17,323,2,0,1,3,NaN
17,324,1,1,1,0,NaN
17,324,1,1,1,0,NaN
17,324,1,1,1,1,525
17,327,2,0,2,0,NaN
17,327,2,0,2,1,500
17,328,1,1,1,1,774
17,329,2,0,2,0,NaN
17,329,2,0,1,0,NaN
17,329,2,0,2,1,441
17,330,2,1,2,1,433
17,332,2,0,2,0,NaN
17,332,2,0,1,2,442
17,333,2,0,2,1,458
17,333,2,0,1,0,NaN
17,339,2,0,1,3,NaN
17,341,2,0,1,0,NaN
17,341,2,0,2,1,708
17,342,2,0,2,0,NaN
17,342,2,0,2,1,433
17,343,1,1,1,0,NaN
17,343,1,0,2,2,409
17,344,1,0,2,0,NaN
17,344,1,0,2,2,508
17,349,2,0,2,0,NaN
17,349,2,0,2,1,450
17,350,1,0,1,0,NaN
17,350,1,0,1,1,409
17,353,2,0,1,0,NaN
17,353,2,0,2,0,NaN
17,353,2,1,2,1,324
17,355,1,0,1,1,434
17,356,1,0,2,2,416
17,358,1,0,2,0,NaN
17,358,1,0,2,2,434
17,359,1,1,1,0,NaN
17,359,1,0,2,0,NaN
17,359,1,0,2,2,466
17,360,1,0,2,0,NaN
17,360,1,0,2,0,NaN
17,360,1,0,2,2,599
17,362,2,0,2,1,500
17,362,2,0,1,0,NaN
17,363,1,0,2,2,458
17,364,1,0,2,0,NaN
17,364,1,1,1,1,525
17,366,1,1,1,0,NaN
17,366,1,0,2,0,NaN
17,366,1,1,1,1,625
17,367,2,0,1,3,NaN
17,368,1,0,2,0,NaN
17,368,1,1,1,0,NaN
17,368,1,0,2,2,759
17,369,2,0,1,3,NaN
17,369,2,0,1,3,NaN
17,371,1,1,1,0,NaN
17,372,1,1,1,0,NaN
17,372,1,1,1,1,483
17,373,1,1,1,0,NaN
17,373,1,1,1,1,467
17,374,2,0,1,3,NaN
17,375,2,0,1,2,525
17,376,2,0,1,3,NaN
17,377,1,1,1,1,600
17,379,1,0,1,1,443
17,380,2,0,2,0,NaN
17,380,2,0,2,0,NaN
17,380,2,0,1,2,533
17,384,2,0,1,0,NaN
17,384,2,0,1,0,NaN
17,384,2,0,2,1,517
17,386,1,1,1,0,NaN
17,386,1,0,2,2,492
17,387,1,0,2,0,NaN
17,387,1,1,1,1,850
17,390,2,0,1,0,NaN
17,390,2,0,2,1,683
17,390,2,0,1,0,NaN
17,391,1,0,2,0,NaN
17,391,1,0,2,2,408
17,393,2,0,2,0,NaN
17,393,2,0,1,0,NaN
17,393,2,0,2,1,624
17,394,1,0,1,1,408
17,395,1,1,1,0,NaN
17,395,1,1,1,0,NaN
17,395,1,1,1,1,574
17,398,1,1,1,0,NaN
17,399,1,0,1,0,NaN
17,399,1,1,1,1,366
17,400,2,0,1,2,709
17,401,2,0,2,0,NaN
17,402,2,0,1,2,518
17,402,2,0,1,0,NaN
17,404,1,0,1,0,NaN
17,404,1,0,1,0,NaN
17,404,1,0,1,1,366
17,405,1,0,2,0,NaN
17,405,1,0,2,2,333
17,407,2,0,2,1,534
17,407,2,0,1,0,NaN
17,410,1,0,1,0,NaN
17,410,1,0,2,3,NaN
17,411,2,0,2,0,NaN
17,411,2,0,2,0,NaN
17,411,2,0,2,1,500
17,413,1,0,1,0,NaN
17,413,1,0,1,0,NaN
17,413,1,0,2,2,533
17,415,1,0,1,0,NaN
17,417,2,0,1,2,584
17,417,2,0,1,0,NaN
17,418,2,0,1,3,NaN
17,419,1,0,1,1,558
17,419,1,0,1,0,NaN
17,420,1,0,2,0,NaN
17,420,1,0,1,0,NaN
17,420,1,0,2,2,508
17,422,2,0,1,3,NaN
17,423,1,0,1,0,NaN
17,423,1,0,2,2,458
17,424,2,0,1,0,NaN
17,424,2,0,2,1,491
17,426,1,0,1,0,NaN
17,426,1,0,1,1,409
17,427,1,0,1,0,NaN
17,427,1,0,1,0,NaN
17,427,1,0,2,2,509
17,431,1,0,1,1,450
17,435,2,0,1,3,NaN
17,437,1,0,1,0,NaN
17,437,1,0,1,0,NaN
17,437,1,0,2,2,391
17,438,2,0,2,1,400
17,438,2,0,1,0,NaN
17,440,2,0,2,0,NaN
17,440,2,0,1,2,492
17,443,1,0,1,0,NaN
17,445,2,0,1,0,NaN
17,445,2,0,2,1,525
17,449,1,0,1,1,434
17,450,1,0,2,0,NaN
17,450,1,0,1,0,NaN
17,450,1,0,2,2,400
17,452,1,0,1,0,NaN
17,452,1,0,2,0,NaN
17,452,1,0,1,1,492
17,453,1,0,1,0,NaN
17,453,1,0,2,0,NaN
17,453,1,0,2,2,358
17,455,2,0,2,0,NaN
17,455,2,0,2,1,400
17,457,2,0,1,3,NaN
17,457,2,0,1,3,NaN
17,460,2,0,1,0,NaN
17,460,2,0,1,0,NaN
17,460,2,0,2,1,491
17,461,2,0,2,1,533
17,461,2,0,1,0,NaN
17,461,2,0,1,0,NaN
17,464,1,0,2,0,NaN
17,464,1,0,2,0,NaN
17,464,1,0,2,2,533
17,465,2,0,1,3,NaN
17,470,2,0,1,3,NaN
17,471,2,0,2,1,492
17,473,2,0,1,0,NaN
17,473,2,0,2,1,484
17,473,2,0,1,0,NaN
17,476,1,0,2,0,NaN
17,478,1,0,2,0,NaN
17,478,1,0,2,0,NaN
17,478,1,0,2,2,542
17,479,1,0,1,0,NaN
17,479,1,0,1,0,NaN
17,480,1,0,1,1,850
17,481,2,0,2,0,NaN
17,481,2,0,1,0,NaN
17,481,2,0,2,1,467
17,485,1,0,1,1,508
17,486,2,0,2,1,542
17,486,2,0,1,0,NaN
17,489,1,0,2,0,NaN
17,489,1,0,1,1,408
17,490,1,0,1,0,NaN
17,490,1,0,1,0,NaN
17,490,1,0,2,2,400
17,492,1,0,1,0,NaN
17,492,1,0,1,1,500
17,493,1,0,2,0,NaN
17,493,1,0,2,2,542
17,494,1,0,2,0,NaN
17,494,1,0,2,2,449
17,495,1,0,1,0,NaN
17,495,1,0,2,0,NaN
17,495,1,0,1,1,592
17,496,2,0,2,0,NaN
17,497,2,0,1,2,559
17,498,2,0,1,3,NaN
17,499,2,0,2,0,NaN
17,499,2,0,1,0,NaN
17,499,2,0,2,1,533
17,500,1,0,2,0,NaN
17,500,1,0,1,1,533
17,501,2,0,2,0,NaN
17,501,2,0,2,1,467
17,502,2,0,1,2,599
17,503,2,0,2,1,808
17,503,2,0,1,0,NaN
17,503,2,0,1,0,NaN
17,506,2,0,2,1,425
17,507,2,0,2,0,NaN
17,507,2,0,2,1,475
17,508,2,0,1,0,NaN
17,508,2,0,2,0,NaN
17,508,2,0,2,1,459
17,509,1,0,1,0,NaN
17,509,1,0,1,1,442
17,510,1,0,2,2,583
17,510,1,0,2,0,NaN
17,511,2,0,1,0,NaN
17,511,2,0,1,0,NaN
17,511,2,0,2,1,491
17,515,1,0,2,2,558
17,516,2,0,1,0,NaN
17,516,2,0,2,0,NaN
17,516,2,0,2,1,367
17,517,1,0,1,0,NaN
17,517,1,0,2,2,600
17,520,1,0,1,0,NaN
17,520,1,0,2,0,NaN
17,520,1,0,2,2,516
17,522,1,0,1,1,542
17,523,1,0,2,2,500
17,524,2,0,1,0,NaN
17,524,2,0,1,2,425
17,524,2,0,1,0,NaN
17,526,2,0,1,0,NaN
17,526,2,0,2,0,NaN
17,528,2,0,2,0,NaN
17,528,2,0,2,1,432
17,529,2,0,1,0,NaN
17,529,2,0,2,0,NaN
17,529,2,0,2,1,616
17,531,1,0,1,0,NaN
17,531,1,0,1,0,NaN
17,531,1,0,1,1,425
17,532,2,0,1,0,NaN
17,532,2,0,2,1,492
17,533,2,0,2,0,NaN
17,533,2,0,2,1,416
17,534,2,0,2,0,NaN
17,534,2,0,2,1,507
17,537,1,0,1,0,NaN
17,537,1,0,2,0,NaN
17,537,1,0,1,1,559
17,539,1,0,1,1,575
17,539,1,0,1,0,NaN
17,540,1,0,2,2,726
17,540,1,0,1,0,NaN
17,541,1,0,1,1,575
17,543,2,0,1,0,NaN
17,543,2,0,1,0,NaN
17,543,2,0,2,1,658
17,544,2,0,1,0,NaN
17,544,2,0,2,1,483
17,544,2,0,1,0,NaN
17,546,1,0,1,0,NaN
17,546,1,0,2,0,NaN
17,546,1,0,1,1,366
17,550,2,0,1,0,NaN
17,550,2,0,1,0,NaN
17,550,2,0,2,1,517
17,551,2,0,2,1,500
17,552,2,0,2,1,659
17,553,1,0,2,0,NaN
17,553,1,0,1,1,517
17,554,1,0,2,0,NaN
17,554,1,0,2,2,400
17,555,1,0,1,1,667
17,555,1,0,2,0,NaN
17,556,1,0,2,2,458
17,557,2,0,2,1,492
17,557,2,0,1,0,NaN
17,557,2,0,1,0,NaN
17,558,2,0,1,0,NaN
17,558,2,0,2,1,516
17,561,1,0,2,0,NaN
17,561,1,0,2,2,350
17,563,1,0,2,3,NaN
17,563,1,0,2,3,NaN
17,563,1,0,2,3,NaN
17,564,2,0,2,0,NaN
17,564,2,0,2,0,NaN
17,564,2,0,2,1,534
17,566,1,0,2,2,516
17,567,1,0,2,2,500
17,568,2,0,1,3,NaN
17,569,2,0,2,1,474
17,570,2,0,2,1,659
17,570,2,0,1,0,NaN
17,570,2,0,1,0,NaN
17,572,1,0,2,0,NaN
17,572,1,0,2,2,475
17,574,2,0,1,3,NaN
17,575,1,0,2,0,NaN
17,576,1,0,1,0,NaN
17,576,1,0,1,0,NaN
17,576,1,0,2,2,517
17,577,1,0,1,1,600
17,578,1,0,2,3,NaN
17,578,1,0,2,3,NaN
17,583,2,0,1,3,NaN
17,583,2,0,1,3,NaN
17,584,1,0,2,3,NaN
17,586,2,0,1,0,NaN
17,586,2,0,1,0,NaN
17,586,2,0,2,1,467
17,587,1,0,1,0,NaN
17,587,1,0,2,2,492
17,589,2,0,2,0,NaN
17,589,2,0,2,0,NaN
17,591,1,0,1,0,NaN
17,591,1,0,1,1,475
17,592,2,0,1,3,NaN
17,595,2,0,2,1,500
17,596,2,0,1,0,NaN
17,596,2,0,2,1,575
17,598,1,0,2,2,467
17,599,2,0,1,0,NaN
17,599,2,0,2,1,625
18,2,2,0,1,3,NaN
18,4,2,0,1,0,NaN
18,4,2,0,2,0,NaN
18,4,2,0,2,1,442
18,8,1,0,2,0,NaN
18,8,1,0,2,0,NaN
18,8,1,0,1,0,NaN
18,9,1,0,2,3,NaN
18,11,2,0,2,0,NaN
18,11,2,0,1,2,342
18,11,2,0,1,0,NaN
18,12,2,0,2,0,NaN
18,12,2,0,1,0,NaN
18,12,2,0,2,1,475
18,16,1,0,2,3,NaN
18,16,1,0,2,3,NaN
18,17,2,0,1,3,NaN
18,18,1,0,2,3,NaN
18,18,1,0,2,3,NaN
18,22,2,0,1,3,NaN
18,22,2,0,1,3,NaN
18,23,1,0,1,0,NaN
18,23,1,0,1,0,NaN
18,23,1,0,1,1,708
18,27,2,0,2,1,475
18,27,2,0,1,0,NaN
18,28,1,0,2,3,NaN
18,28,1,0,2,3,NaN
18,28,1,0,2,3,NaN
18,31,1,0,1,0,NaN
18,31,1,0,2,0,NaN
18,33,1,0,1,0,NaN
18,33,1,0,1,1,625
18,33,1,0,2,0,NaN
18,34,2,0,1,3,NaN
18,37,2,0,1,3,NaN
18,37,2,0,1,3,NaN
18,37,2,0,2,0,NaN
18,38,2,0,1,0,NaN
18,38,2,0,2,1,492
18,41,2,0,1,3,NaN
18,42,2,0,2,1,500
18,42,2,0,1,0,NaN
18,44,1,0,2,3,NaN
18,45,2,0,1,3,NaN
18,45,2,0,1,3,NaN
18,47,1,0,1,0,NaN
18,47,1,0,2,3,NaN
18,48,2,0,1,0,NaN
18,48,2,0,2,1,549
18,49,1,0,1,1,642
18,50,1,0,2,3,NaN
18,50,1,0,2,3,NaN
18,51,2,0,2,0,NaN
18,51,2,0,2,1,441
18,52,2,0,1,0,NaN
18,52,2,0,2,1,450
18,53,1,0,2,0,NaN
18,53,1,0,1,1,808
18,55,1,0,2,3,NaN
18,55,1,0,2,3,NaN
18,56,1,0,2,3,NaN
18,56,1,0,1,0,NaN
18,58,1,0,1,0,NaN
18,58,1,0,2,3,NaN
18,58,1,0,1,0,NaN
18,59,1,0,1,1,491
18,59,1,0,2,0,NaN
18,60,1,0,1,0,NaN
18,60,1,0,2,2,442
18,61,2,0,1,3,NaN
18,61,2,0,1,3,NaN
18,63,2,0,2,1,550
18,64,2,0,2,1,417
18,65,2,0,1,0,NaN
18,65,2,0,2,1,517
18,65,2,0,2,0,NaN
18,66,1,0,1,0,NaN
18,66,1,0,2,0,NaN
18,66,1,0,1,1,375
18,68,2,0,2,0,NaN
18,68,2,0,2,1,408
18,70,2,0,2,1,424
18,71,1,0,2,3,NaN
18,71,1,0,2,3,NaN
18,71,1,0,2,3,NaN
18,73,1,0,1,0,NaN
18,73,1,0,1,0,NaN
18,73,1,0,1,1,459
18,74,2,0,2,0,NaN
18,74,2,0,2,1,542
18,75,2,0,1,2,833
18,75,2,0,1,0,NaN
18,76,1,0,2,0,NaN
18,76,1,0,2,0,NaN
18,76,1,0,1,1,616
18,79,1,0,1,0,NaN
18,79,1,0,2,0,NaN
18,79,1,0,1,1,458
18,80,2,0,1,0,NaN
18,80,2,0,2,1,575
18,81,1,0,1,0,NaN
18,81,1,0,1,0,NaN
18,81,1,0,2,3,NaN
18,85,2,0,1,2,518
18,86,2,0,2,1,475
18,86,2,0,2,0,NaN
18,88,1,0,1,0,NaN
18,88,1,0,2,3,NaN
18,89,1,0,1,0,NaN
18,90,2,0,2,0,NaN
18,90,2,0,2,0,NaN
18,90,2,0,1,2,491
18,91,2,0,2,0,NaN
18,91,2,0,1,0,NaN
18,91,2,0,2,1,441
18,94,2,0,2,1,376
18,94,2,0,1,0,NaN
18,94,2,0,1,0,NaN
18,95,2,0,1,0,NaN
18,95,2,0,1,0,NaN
18,95,2,0,2,1,400
18,97,1,0,1,0,NaN
18,97,1,0,1,1,584
18,99,1,0,1,1,592
18,99,1,0,2,0,NaN
18,100,2,0,1,3,NaN
18,100,2,0,2,0,NaN
18,102,1,0,2,3,NaN
18,103,2,0,2,1,417
18,105,2,0,1,3,NaN
18,105,2,0,2,0,NaN
18,107,1,0,1,1,667
18,108,1,0,2,3,NaN
18,109,2,0,2,0,NaN
18,110,1,0,1,0,NaN
18,110,1,0,1,1,533
18,112,1,0,2,3,NaN
18,113,2,0,2,0,NaN
18,113,2,0,1,0,NaN
18,113,2,0,2,1,609
18,114,1,0,1,1,875
18,115,2,0,2,1,493
18,115,2,0,1,0,NaN
18,116,2,0,1,3,NaN
18,116,2,0,1,3,NaN
18,117,2,0,2,0,NaN
18,117,2,0,1,0,NaN
18,117,2,0,2,1,467
18,118,2,0,1,3,NaN
18,118,2,0,1,3,NaN
18,119,2,0,1,3,NaN
18,119,2,0,1,3,NaN
18,120,1,0,1,0,NaN
18,120,1,0,1,1,559
18,121,2,0,2,0,NaN
18,121,2,0,2,1,441
18,123,2,0,1,3,NaN
18,123,2,0,2,0,NaN
18,123,2,0,2,0,NaN
18,124,2,0,1,3,NaN
18,125,1,0,2,0,NaN
18,125,1,0,1,1,333
18,127,1,0,2,0,NaN
18,127,1,0,1,1,442
18,129,2,0,2,0,NaN
18,129,2,0,1,3,NaN
18,130,1,0,1,0,NaN
18,130,1,0,2,3,NaN
18,132,1,0,2,3,NaN
18,132,1,0,2,3,NaN
18,134,1,0,1,0,NaN
18,134,1,0,1,0,NaN
18,134,1,0,1,1,491
18,135,1,0,2,3,NaN
18,135,1,0,2,3,NaN
18,137,1,0,2,3,NaN
18,137,1,0,1,0,NaN
18,138,1,0,2,3,NaN
18,138,1,0,1,0,NaN
18,138,1,0,2,3,NaN
18,141,2,0,2,0,NaN
18,141,2,0,2,0,NaN
18,141,2,0,1,2,350
18,142,2,0,2,0,NaN
18,142,2,0,2,0,NaN
18,142,2,0,2,1,459
18,146,1,0,1,0,NaN
18,147,1,0,1,1,583
18,147,1,0,2,0,NaN
18,150,2,0,1,3,NaN
18,150,2,0,2,0,NaN
18,151,1,0,1,0,NaN
18,151,1,0,2,0,NaN
18,151,1,0,1,1,417
18,154,2,0,1,3,NaN
18,156,2,0,2,0,NaN
18,156,2,0,2,1,375
18,157,1,0,1,0,NaN
18,157,1,0,1,1,475
18,160,1,0,1,1,467
18,160,1,0,2,0,NaN
18,163,1,0,1,0,NaN
18,163,1,0,1,1,458
18,165,1,0,2,3,NaN
18,166,1,0,2,0,NaN
18,166,1,0,1,1,834
18,167,2,0,2,1,434
18,167,2,0,1,0,NaN
18,167,2,0,1,0,NaN
18,170,1,0,2,3,NaN
18,170,1,0,2,3,NaN
18,171,1,0,1,0,NaN
18,172,1,0,1,0,NaN
18,172,1,0,1,1,517
18,173,2,0,1,3,NaN
18,173,2,0,1,3,NaN
18,174,2,0,1,3,NaN
18,175,2,0,2,1,375
18,176,1,0,2,0,NaN
18,176,1,0,1,1,500
18,177,1,0,2,0,NaN
18,177,1,0,1,1,491
18,178,1,0,2,3,NaN
18,185,2,0,1,3,NaN
18,185,2,0,1,3,NaN
18,185,2,0,1,3,NaN
18,186,2,0,2,0,NaN
18,186,2,0,1,0,NaN
18,187,1,0,2,2,733
18,191,2,0,2,0,NaN
18,191,2,0,1,0,NaN
18,192,1,0,1,0,NaN
18,192,1,0,2,2,417
18,195,2,0,1,3,NaN
18,196,2,0,2,1,450
18,197,2,0,2,0,NaN
18,197,2,0,2,1,358
18,199,1,0,2,3,NaN
18,199,1,0,2,3,NaN
18,201,2,0,1,0,NaN
18,201,2,0,2,1,500
18,202,2,1,2,1,667
18,202,2,1,2,0,NaN
18,202,2,0,1,0,NaN
18,205,2,1,2,1,391
18,206,1,0,1,1,684
18,206,1,0,1,0,NaN
18,207,1,0,1,0,NaN
18,207,1,1,1,1,500
18,208,2,1,2,1,441
18,208,2,0,1,0,NaN
18,211,1,0,1,0,NaN
18,211,1,0,1,1,450
18,213,1,0,1,1,517
18,213,1,0,2,0,NaN
18,213,1,0,2,0,NaN
18,214,1,0,1,0,NaN
18,214,1,0,2,2,642
18,217,2,1,2,1,424
18,218,1,0,2,0,NaN
18,218,1,0,1,1,459
18,220,2,1,2,0,NaN
18,220,2,1,2,1,475
18,222,1,1,1,0,NaN
18,222,1,0,1,1,516
18,222,1,0,2,0,NaN
18,223,2,1,2,1,535
18,223,2,0,1,0,NaN
18,224,2,0,1,3,NaN
18,224,2,0,1,3,NaN
18,227,1,0,2,0,NaN
18,227,1,0,1,1,825
18,228,2,1,2,1,441
18,231,1,0,2,0,NaN
18,232,2,0,2,1,475
18,234,1,0,1,0,NaN
18,234,1,0,1,1,542
18,236,2,1,2,0,NaN
18,236,2,1,2,1,434
18,237,2,0,2,0,NaN
18,237,2,0,1,0,NaN
18,237,2,1,2,1,459
18,239,2,1,2,1,459
18,240,2,0,1,0,NaN
18,240,2,0,1,2,442
18,241,2,0,1,0,NaN
18,241,2,1,2,1,475
18,241,2,0,1,0,NaN
18,244,2,0,2,0,NaN
18,244,2,1,2,1,491
18,245,2,0,1,0,NaN
18,245,2,1,2,1,500
18,246,1,0,2,0,NaN
18,246,1,0,1,1,508
18,247,2,1,2,0,NaN
18,247,2,1,2,1,367
18,250,2,0,1,0,NaN
18,250,2,1,2,1,484
18,254,2,0,1,3,NaN
18,254,2,0,1,3,NaN
18,260,2,0,1,3,NaN
18,261,1,0,2,0,NaN
18,261,1,1,1,0,NaN
18,261,1,0,1,1,584
18,264,2,1,2,1,675
18,265,2,1,2,0,NaN
18,265,2,1,2,1,383
18,266,1,1,1,0,NaN
18,266,1,0,2,2,700
18,267,2,1,2,1,434
18,268,1,0,2,0,NaN
18,268,1,0,1,0,NaN
18,268,1,0,2,2,634
18,269,2,0,2,1,416
18,269,2,0,1,0,NaN
18,273,2,0,1,3,NaN
18,274,2,0,1,0,NaN
18,274,2,0,2,1,391
18,274,2,0,1,0,NaN
18,275,1,1,1,1,542
18,276,1,0,1,1,492
18,276,1,0,2,0,NaN
18,276,1,0,2,0,NaN
18,277,2,1,2,0,NaN
18,277,2,0,2,1,417
18,279,1,0,2,3,NaN
18,279,1,0,2,3,NaN
18,281,1,0,2,0,NaN
18,281,1,0,1,1,524
18,282,1,0,2,3,NaN
18,282,1,0,2,3,NaN
18,283,2,1,2,0,NaN
18,283,2,0,1,0,NaN
